material,book,page,record_tag,raw_database_points_json,raw_database_nk_csv,raw_database_full_points_json,raw_database_full_nk_csv,raw_database_overlap_points_json,raw_database_overlap_nk_csv,fitting_grid_points_json,record_key,record_label,material_class,record_folder
TiO2,TiO2,Franta,TiO2_TiO2_Franta,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Franta/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Franta/raw_database_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Franta/raw_database_full_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Franta/raw_database_full_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Franta/raw_database_overlap_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Franta/raw_database_overlap_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Franta/fitting_grid_points.json,TiO2_TiO2_Franta,,,
TiO2,TiO2,Jolivet-amorphous,TiO2_TiO2_Jolivet-amorphous,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Jolivet-amorphous/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Jolivet-amorphous/raw_database_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Jolivet-amorphous/raw_database_full_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Jolivet-amorphous/raw_database_full_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Jolivet-amorphous/raw_database_overlap_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Jolivet-amorphous/raw_database_overlap_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Jolivet-amorphous/fitting_grid_points.json,TiO2_TiO2_Jolivet-amorphous,,,
TiO2,TiO2,Jolivet-anatase,TiO2_TiO2_Jolivet-anatase,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Jolivet-anatase/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Jolivet-anatase/raw_database_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Jolivet-anatase/raw_database_full_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Jolivet-anatase/raw_database_full_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Jolivet-anatase/raw_database_overlap_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Jolivet-anatase/raw_database_overlap_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Jolivet-anatase/fitting_grid_points.json,TiO2_TiO2_Jolivet-anatase,,,
TiO2,TiO2,Sarkar,TiO2_TiO2_Sarkar,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Sarkar/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Sarkar/raw_database_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Sarkar/raw_database_full_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Sarkar/raw_database_full_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Sarkar/raw_database_overlap_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Sarkar/raw_database_overlap_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Sarkar/fitting_grid_points.json,TiO2_TiO2_Sarkar,,,
TiO2,TiO2,Siefke,TiO2_TiO2_Siefke,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Siefke/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Siefke/raw_database_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Siefke/raw_database_full_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Siefke/raw_database_full_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Siefke/raw_database_overlap_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Siefke/raw_database_overlap_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Siefke/fitting_grid_points.json,TiO2_TiO2_Siefke,,,
TiO2,TiO2,Zhukovsky,TiO2_TiO2_Zhukovsky,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Zhukovsky/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Zhukovsky/raw_database_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Zhukovsky/raw_database_full_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Zhukovsky/raw_database_full_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Zhukovsky/raw_database_overlap_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Zhukovsky/raw_database_overlap_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Zhukovsky/fitting_grid_points.json,TiO2_TiO2_Zhukovsky,,,
V,V,Johnson,V_V_Johnson,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/V_V_Johnson/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/V_V_Johnson/raw_database_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/V_V_Johnson/raw_database_full_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/V_V_Johnson/raw_database_full_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/V_V_Johnson/raw_database_overlap_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/V_V_Johnson/raw_database_overlap_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/V_V_Johnson/fitting_grid_points.json,V_V_Johnson,,,
V,V,Palm,V_V_Palm,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/V_V_Palm/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/V_V_Palm/raw_database_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/V_V_Palm/raw_database_full_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/V_V_Palm/raw_database_full_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/V_V_Palm/raw_database_overlap_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/V_V_Palm/raw_database_overlap_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/V_V_Palm/fitting_grid_points.json,V_V_Palm,,,
V,V,Werner,V_V_Werner,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/V_V_Werner/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/V_V_Werner/raw_database_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/V_V_Werner/raw_database_full_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/V_V_Werner/raw_database_full_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/V_V_Werner/raw_database_overlap_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/V_V_Werner/raw_database_overlap_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/V_V_Werner/fitting_grid_points.json,V_V_Werner,,,
V,V,Werner-DFT,V_V_Werner-DFT,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/V_V_Werner-DFT/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/V_V_Werner-DFT/raw_database_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/V_V_Werner-DFT/raw_database_full_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/V_V_Werner-DFT/raw_database_full_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/V_V_Werner-DFT/raw_database_overlap_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/V_V_Werner-DFT/raw_database_overlap_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/V_V_Werner-DFT/fitting_grid_points.json,V_V_Werner-DFT,,,
VO2,VO2,Beaini-100C,VO2_VO2_Beaini-100C,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Beaini-100C/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Beaini-100C/raw_database_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Beaini-100C/raw_database_full_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Beaini-100C/raw_database_full_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Beaini-100C/raw_database_overlap_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Beaini-100C/raw_database_overlap_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Beaini-100C/fitting_grid_points.json,VO2_VO2_Beaini-100C,,,
VO2,VO2,Beaini-25C,VO2_VO2_Beaini-25C,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Beaini-25C/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Beaini-25C/raw_database_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Beaini-25C/raw_database_full_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Beaini-25C/raw_database_full_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Beaini-25C/raw_database_overlap_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Beaini-25C/raw_database_overlap_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Beaini-25C/fitting_grid_points.json,VO2_VO2_Beaini-25C,,,
VO2,VO2,Oguntoye-20C,VO2_VO2_Oguntoye-20C,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Oguntoye-20C/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Oguntoye-20C/raw_database_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Oguntoye-20C/raw_database_full_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Oguntoye-20C/raw_database_full_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Oguntoye-20C/raw_database_overlap_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Oguntoye-20C/raw_database_overlap_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Oguntoye-20C/fitting_grid_points.json,VO2_VO2_Oguntoye-20C,,,
VO2,VO2,Oguntoye-30C,VO2_VO2_Oguntoye-30C,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Oguntoye-30C/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Oguntoye-30C/raw_database_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Oguntoye-30C/raw_database_full_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Oguntoye-30C/raw_database_full_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Oguntoye-30C/raw_database_overlap_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Oguntoye-30C/raw_database_overlap_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Oguntoye-30C/fitting_grid_points.json,VO2_VO2_Oguntoye-30C,,,
VO2,VO2,Oguntoye-40C,VO2_VO2_Oguntoye-40C,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Oguntoye-40C/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Oguntoye-40C/raw_database_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Oguntoye-40C/raw_database_full_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Oguntoye-40C/raw_database_full_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Oguntoye-40C/raw_database_overlap_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Oguntoye-40C/raw_database_overlap_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Oguntoye-40C/fitting_grid_points.json,VO2_VO2_Oguntoye-40C,,,
