material,record_key,record_label,book,page,material_class,record_json,raw_database_points,fitting_grid_points,wavelength_range_um,wavelength_range_source,fdtd_ready_exported_model_count,fdtd_ready_count,FDTD_ready_count,recommended_N,recommended_public_family,recommended_model_code,recommended_epsilon_rms,model_order_count,fit_wl_min_um,fit_wl_max_um,n_model_rows,n_exportable_rows,has_recommendation,recommended_family,recommended_model_json,recommended_model_curve,source_record_key
Si,Si_Si_Wang-35C,Si / Wang-35C,Si,Wang-35C,,records/Si_Si_Wang-35C.json,experimental/Si_Si_Wang-35C/raw_database_points.json,experimental/Si_Si_Wang-35C/fitting_grid_points.json,"[0.4, 1.1]",fitting_grid_points,5,5,5,1.0,SemiAnalyticalCP,SCP_M1,0.0020991086725608,5,0.4,1.1,15,5,True,SCP,models/VISNIR_ANY_Si_Wang-35C_0.4_1.1um/SCP_M1.json,model_curves/VISNIR_ANY_Si_Wang-35C_0.4_1.1um/SCP_M1.json,VISNIR_ANY_Si_Wang-35C_0.4_1.1um
Si,Si_Si_Wang-45C,Si / Wang-45C,Si,Wang-45C,,records/Si_Si_Wang-45C.json,experimental/Si_Si_Wang-45C/raw_database_points.json,experimental/Si_Si_Wang-45C/fitting_grid_points.json,"[0.4, 1.1]",fitting_grid_points,4,4,4,1.0,SemiAnalyticalCP,SCP_M1,0.0021088863265978,5,0.4,1.1,15,4,True,SCP,models/VISNIR_ANY_Si_Wang-45C_0.4_1.1um/SCP_M1.json,model_curves/VISNIR_ANY_Si_Wang-45C_0.4_1.1um/SCP_M1.json,VISNIR_ANY_Si_Wang-45C_0.4_1.1um
Si,Si_Si_Wang-55C,Si / Wang-55C,Si,Wang-55C,,records/Si_Si_Wang-55C.json,experimental/Si_Si_Wang-55C/raw_database_points.json,experimental/Si_Si_Wang-55C/fitting_grid_points.json,"[0.4, 1.1]",fitting_grid_points,5,5,5,1.0,SemiAnalyticalCP,SCP_M1,0.0021210251225457,5,0.4,1.1,15,5,True,SCP,models/VISNIR_ANY_Si_Wang-55C_0.4_1.1um/SCP_M1.json,model_curves/VISNIR_ANY_Si_Wang-55C_0.4_1.1um/SCP_M1.json,VISNIR_ANY_Si_Wang-55C_0.4_1.1um
Si,Si_Si_Wang-65C,Si / Wang-65C,Si,Wang-65C,,records/Si_Si_Wang-65C.json,experimental/Si_Si_Wang-65C/raw_database_points.json,experimental/Si_Si_Wang-65C/fitting_grid_points.json,"[0.4, 1.1]",fitting_grid_points,10,10,10,1.0,SemiAnalyticalCP,SCP_M1,0.0022003168217148,5,0.4,1.1,15,10,True,SCP,models/VISNIR_ANY_Si_Wang-65C_0.4_1.1um/SCP_M1.json,model_curves/VISNIR_ANY_Si_Wang-65C_0.4_1.1um/SCP_M1.json,VISNIR_ANY_Si_Wang-65C_0.4_1.1um
Ta2O5,Ta2O5_Ta2O5_Bright-amorphous,Ta2O5 / Bright-amorphous,Ta2O5,Bright-amorphous,,records/Ta2O5_Ta2O5_Bright-amorphous.json,experimental/Ta2O5_Ta2O5_Bright-amorphous/raw_database_points.json,experimental/Ta2O5_Ta2O5_Bright-amorphous/fitting_grid_points.json,"[0.5, 1.1]",fitting_grid_points,12,12,12,1.0,AnalyticalCP,CP_M1,0.0012790819071797,5,0.5,1.1,15,12,True,CP,models/VISNIR_ANY_Ta2O5_Bright-amorphous_0.5_1.1um/CP_M1.json,model_curves/VISNIR_ANY_Ta2O5_Bright-amorphous_0.5_1.1um/CP_M1.json,VISNIR_ANY_Ta2O5_Bright-amorphous_0.5_1.1um
Ta2O5,Ta2O5_Ta2O5_Bright-nanocrystalline,Ta2O5 / Bright-nanocrystalline,Ta2O5,Bright-nanocrystalline,,records/Ta2O5_Ta2O5_Bright-nanocrystalline.json,experimental/Ta2O5_Ta2O5_Bright-nanocrystalline/raw_database_points.json,experimental/Ta2O5_Ta2O5_Bright-nanocrystalline/fitting_grid_points.json,"[0.5, 1.1]",fitting_grid_points,12,12,12,1.0,AnalyticalCP,CP_M1,0.0018832377736684,5,0.5,1.1,15,12,True,CP,models/VISNIR_ANY_Ta2O5_Bright-nanocrystalline_0.5_1.1um/CP_M1.json,model_curves/VISNIR_ANY_Ta2O5_Bright-nanocrystalline_0.5_1.1um/CP_M1.json,VISNIR_ANY_Ta2O5_Bright-nanocrystalline_0.5_1.1um
Ta2O5,Ta2O5_Ta2O5_Cheikh-amorphous-3.28-12-25,Ta2O5 / Cheikh-amorphous-3.28-12-25,Ta2O5,Cheikh-amorphous-3.28-12-25,,records/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-12-25.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-12-25/raw_database_points.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-12-25/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,15,15,15,1.0,SemiAnalyticalCP,SCP_M1,0.0009282130822518,5,0.3,1.1,15,15,True,SCP,models/VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-12-25_0.3_1.1um/SCP_M1.json,model_curves/VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-12-25_0.3_1.1um/SCP_M1.json,VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-12-25_0.3_1.1um
Ta2O5,Ta2O5_Ta2O5_Cheikh-amorphous-3.28-16-25,Ta2O5 / Cheikh-amorphous-3.28-16-25,Ta2O5,Cheikh-amorphous-3.28-16-25,,records/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-16-25.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-16-25/raw_database_points.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-16-25/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,12,12,12,1.0,RP,RP_M1,0.0007879806438064,5,0.3,1.1,15,12,True,RP,models/VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-16-25_0.3_1.1um/RP_M1.json,model_curves/VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-16-25_0.3_1.1um/RP_M1.json,VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-16-25_0.3_1.1um
Ta2O5,Ta2O5_Ta2O5_Cheikh-amorphous-3.28-4-25,Ta2O5 / Cheikh-amorphous-3.28-4-25,Ta2O5,Cheikh-amorphous-3.28-4-25,,records/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-4-25.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-4-25/raw_database_points.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-4-25/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,12,12,12,1.0,SemiAnalyticalCP,SCP_M1,0.0007827891607771,5,0.3,1.1,15,12,True,SCP,models/VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-4-25_0.3_1.1um/SCP_M1.json,model_curves/VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-4-25_0.3_1.1um/SCP_M1.json,VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-4-25_0.3_1.1um
Ta2O5,Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-25,Ta2O5 / Cheikh-amorphous-3.28-8-25,Ta2O5,Cheikh-amorphous-3.28-8-25,,records/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-25.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-25/raw_database_points.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-25/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,15,15,15,1.0,SemiAnalyticalCP,SCP_M1,0.0007716743915846,5,0.3,1.1,15,15,True,SCP,models/VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-8-25_0.3_1.1um/SCP_M1.json,model_curves/VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-8-25_0.3_1.1um/SCP_M1.json,VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-8-25_0.3_1.1um
Ta2O5,Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-450,Ta2O5 / Cheikh-amorphous-3.28-8-450,Ta2O5,Cheikh-amorphous-3.28-8-450,,records/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-450.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-450/raw_database_points.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-450/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,13,13,13,1.0,AnalyticalCP,CP_M1,0.0006681596484558,5,0.3,1.1,15,13,True,CP,models/VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-8-450_0.3_1.1um/CP_M1.json,model_curves/VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-8-450_0.3_1.1um/CP_M1.json,VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-8-450_0.3_1.1um
Ta2O5,Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-550,Ta2O5 / Cheikh-amorphous-3.28-8-550,Ta2O5,Cheikh-amorphous-3.28-8-550,,records/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-550.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-550/raw_database_points.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-550/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,14,14,14,1.0,SemiAnalyticalCP,SCP_M1,0.000678265434913,5,0.3,1.1,15,14,True,SCP,models/VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-8-550_0.3_1.1um/SCP_M1.json,model_curves/VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-8-550_0.3_1.1um/SCP_M1.json,VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-8-550_0.3_1.1um
Ta2O5,Ta2O5_Ta2O5_Cheikh-amorphous-4.38-12-25,Ta2O5 / Cheikh-amorphous-4.38-12-25,Ta2O5,Cheikh-amorphous-4.38-12-25,,records/Ta2O5_Ta2O5_Cheikh-amorphous-4.38-12-25.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-4.38-12-25/raw_database_points.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-4.38-12-25/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,15,15,15,1.0,SemiAnalyticalCP,SCP_M1,0.0008913474014398,5,0.3,1.1,15,15,True,SCP,models/VISNIR_ANY_Ta2O5_Cheikh-amorphous-4.38-12-25_0.3_1.1um/SCP_M1.json,model_curves/VISNIR_ANY_Ta2O5_Cheikh-amorphous-4.38-12-25_0.3_1.1um/SCP_M1.json,VISNIR_ANY_Ta2O5_Cheikh-amorphous-4.38-12-25_0.3_1.1um
Ta2O5,Ta2O5_Ta2O5_Cheikh-amorphous-5.48-12-25,Ta2O5 / Cheikh-amorphous-5.48-12-25,Ta2O5,Cheikh-amorphous-5.48-12-25,,records/Ta2O5_Ta2O5_Cheikh-amorphous-5.48-12-25.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-5.48-12-25/raw_database_points.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-5.48-12-25/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,15,15,15,1.0,RP,RP_M1,0.0009617593758575,5,0.3,1.1,15,15,True,RP,models/VISNIR_ANY_Ta2O5_Cheikh-amorphous-5.48-12-25_0.3_1.1um/RP_M1.json,model_curves/VISNIR_ANY_Ta2O5_Cheikh-amorphous-5.48-12-25_0.3_1.1um/RP_M1.json,VISNIR_ANY_Ta2O5_Cheikh-amorphous-5.48-12-25_0.3_1.1um
Ta2O5,Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25,Ta2O5 / Cheikh-amorphous-6.75-12-25,Ta2O5,Cheikh-amorphous-6.75-12-25,,records/Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25/raw_database_points.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,15,15,15,1.0,SemiAnalyticalCP,SCP_M1,0.0008330429434439,5,0.3,1.1,15,15,True,SCP,models/VISNIR_ANY_Ta2O5_Cheikh-amorphous-6.75-12-25_0.3_1.1um/SCP_M1.json,model_curves/VISNIR_ANY_Ta2O5_Cheikh-amorphous-6.75-12-25_0.3_1.1um/SCP_M1.json,VISNIR_ANY_Ta2O5_Cheikh-amorphous-6.75-12-25_0.3_1.1um
Ta2O5,Ta2O5_Ta2O5_Cheikh-crystalline-3.28-8-650,Ta2O5 / Cheikh-crystalline-3.28-8-650,Ta2O5,Cheikh-crystalline-3.28-8-650,,records/Ta2O5_Ta2O5_Cheikh-crystalline-3.28-8-650.json,experimental/Ta2O5_Ta2O5_Cheikh-crystalline-3.28-8-650/raw_database_points.json,experimental/Ta2O5_Ta2O5_Cheikh-crystalline-3.28-8-650/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,15,15,15,2.0,RP,RP_M2,0.0002361265046181,5,0.3,1.1,15,15,True,RP,models/VISNIR_ANY_Ta2O5_Cheikh-crystalline-3.28-8-650_0.3_1.1um/RP_M2.json,model_curves/VISNIR_ANY_Ta2O5_Cheikh-crystalline-3.28-8-650_0.3_1.1um/RP_M2.json,VISNIR_ANY_Ta2O5_Cheikh-crystalline-3.28-8-650_0.3_1.1um
Ta2O5,Ta2O5_Ta2O5_Cheikh-crystalline-3.28-8-750,Ta2O5 / Cheikh-crystalline-3.28-8-750,Ta2O5,Cheikh-crystalline-3.28-8-750,,records/Ta2O5_Ta2O5_Cheikh-crystalline-3.28-8-750.json,experimental/Ta2O5_Ta2O5_Cheikh-crystalline-3.28-8-750/raw_database_points.json,experimental/Ta2O5_Ta2O5_Cheikh-crystalline-3.28-8-750/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,15,15,15,2.0,RP,RP_M2,0.0002481368682195,5,0.3,1.1,15,15,True,RP,models/VISNIR_ANY_Ta2O5_Cheikh-crystalline-3.28-8-750_0.3_1.1um/RP_M2.json,model_curves/VISNIR_ANY_Ta2O5_Cheikh-crystalline-3.28-8-750_0.3_1.1um/RP_M2.json,VISNIR_ANY_Ta2O5_Cheikh-crystalline-3.28-8-750_0.3_1.1um
Ta2O5,Ta2O5_Ta2O5_Cheikh-crystalline-3.28-8-850,Ta2O5 / Cheikh-crystalline-3.28-8-850,Ta2O5,Cheikh-crystalline-3.28-8-850,,records/Ta2O5_Ta2O5_Cheikh-crystalline-3.28-8-850.json,experimental/Ta2O5_Ta2O5_Cheikh-crystalline-3.28-8-850/raw_database_points.json,experimental/Ta2O5_Ta2O5_Cheikh-crystalline-3.28-8-850/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,14,14,14,1.0,SemiAnalyticalCP,SCP_M1,0.0039869054628481,5,0.3,1.1,15,14,True,SCP,models/VISNIR_ANY_Ta2O5_Cheikh-crystalline-3.28-8-850_0.3_1.1um/SCP_M1.json,model_curves/VISNIR_ANY_Ta2O5_Cheikh-crystalline-3.28-8-850_0.3_1.1um/SCP_M1.json,VISNIR_ANY_Ta2O5_Cheikh-crystalline-3.28-8-850_0.3_1.1um
Ta2O5,Ta2O5_Ta2O5_Franta-2015,Ta2O5 / Franta-2015,Ta2O5,Franta-2015,,records/Ta2O5_Ta2O5_Franta-2015.json,experimental/Ta2O5_Ta2O5_Franta-2015/raw_database_points.json,experimental/Ta2O5_Ta2O5_Franta-2015/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,15,15,15,1.0,RP,RP_M1,0.0014365696296516,5,0.3,1.1,15,15,True,RP,models/VISNIR_ANY_Ta2O5_Franta-2015_0.3_1.1um/RP_M1.json,model_curves/VISNIR_ANY_Ta2O5_Franta-2015_0.3_1.1um/RP_M1.json,VISNIR_ANY_Ta2O5_Franta-2015_0.3_1.1um
Ta2O5,Ta2O5_Ta2O5_Franta-2025,Ta2O5 / Franta-2025,Ta2O5,Franta-2025,,records/Ta2O5_Ta2O5_Franta-2025.json,experimental/Ta2O5_Ta2O5_Franta-2025/raw_database_points.json,experimental/Ta2O5_Ta2O5_Franta-2025/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,15,15,15,1.0,SemiAnalyticalCP,SCP_M1,0.0013698177676319,5,0.3,1.1,15,15,True,SCP,models/VISNIR_ANY_Ta2O5_Franta-2025_0.3_1.1um/SCP_M1.json,model_curves/VISNIR_ANY_Ta2O5_Franta-2025_0.3_1.1um/SCP_M1.json,VISNIR_ANY_Ta2O5_Franta-2025_0.3_1.1um
Ta2O5,Ta2O5_Ta2O5_Gao,Ta2O5 / Gao,Ta2O5,Gao,,records/Ta2O5_Ta2O5_Gao.json,experimental/Ta2O5_Ta2O5_Gao/raw_database_points.json,experimental/Ta2O5_Ta2O5_Gao/fitting_grid_points.json,"[0.35, 1.1]",fitting_grid_points,15,15,15,1.0,SemiAnalyticalCP,SCP_M1,3.404415891243168e-05,5,0.35,1.1,15,15,True,SCP,models/VISNIR_ANY_Ta2O5_Gao_0.35_1.1um/SCP_M1.json,model_curves/VISNIR_ANY_Ta2O5_Gao_0.35_1.1um/SCP_M1.json,VISNIR_ANY_Ta2O5_Gao_0.35_1.1um
Ta2O5,Ta2O5_Ta2O5_Rodriguez-de_Marcos,Ta2O5 / Rodriguez-de Marcos,Ta2O5,Rodriguez-de Marcos,,records/Ta2O5_Ta2O5_Rodriguez-de_Marcos.json,experimental/Ta2O5_Ta2O5_Rodriguez-de_Marcos/raw_database_points.json,experimental/Ta2O5_Ta2O5_Rodriguez-de_Marcos/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,15,15,15,1.0,SemiAnalyticalCP,SCP_M1,0.0012691428436565,5,0.3,1.1,15,15,True,SCP,models/VISNIR_ANY_Ta2O5_Rodriguez-de_Marcos_0.3_1.1um/SCP_M1.json,model_curves/VISNIR_ANY_Ta2O5_Rodriguez-de_Marcos_0.3_1.1um/SCP_M1.json,VISNIR_ANY_Ta2O5_Rodriguez-de_Marcos_0.3_1.1um
Ta,Ta_Ta_Werner-DFT,Ta / Werner-DFT,Ta,Werner-DFT,,records/Ta_Ta_Werner-DFT.json,experimental/Ta_Ta_Werner-DFT/raw_database_points.json,experimental/Ta_Ta_Werner-DFT/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,12,12,12,5.0,SemiAnalyticalCP,SCP_M5,0.0090489251473753,5,0.3,1.1,15,12,True,SCP,models/VISNIR_ANY_Ta_Werner-DFT_0.3_1.1um/SCP_M5.json,model_curves/VISNIR_ANY_Ta_Werner-DFT_0.3_1.1um/SCP_M5.json,VISNIR_ANY_Ta_Werner-DFT_0.3_1.1um
Ta,Ta_Ta_Werner,Ta / Werner,Ta,Werner,,records/Ta_Ta_Werner.json,experimental/Ta_Ta_Werner/raw_database_points.json,experimental/Ta_Ta_Werner/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,9,9,9,3.0,SemiAnalyticalCP,SCP_M3,0.0003153781811614,5,0.3,1.1,15,9,True,SCP,models/VISNIR_ANY_Ta_Werner_0.3_1.1um/SCP_M3.json,model_curves/VISNIR_ANY_Ta_Werner_0.3_1.1um/SCP_M3.json,VISNIR_ANY_Ta_Werner_0.3_1.1um
TiN,TiN_TiN_Beliaev-sputtering,TiN / Beliaev-sputtering,TiN,Beliaev-sputtering,,records/TiN_TiN_Beliaev-sputtering.json,experimental/TiN_TiN_Beliaev-sputtering/raw_database_points.json,experimental/TiN_TiN_Beliaev-sputtering/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,11,11,11,3.0,SemiAnalyticalCP,SCP_M3,0.0002710152548802,5,0.3,1.1,15,11,True,SCP,models/VISNIR_ANY_TiN_Beliaev-sputtering_0.3_1.1um/SCP_M3.json,model_curves/VISNIR_ANY_TiN_Beliaev-sputtering_0.3_1.1um/SCP_M3.json,VISNIR_ANY_TiN_Beliaev-sputtering_0.3_1.1um
TiN,TiN_TiN_Schnabel,TiN / Schnabel,TiN,Schnabel,,records/TiN_TiN_Schnabel.json,experimental/TiN_TiN_Schnabel/raw_database_points.json,experimental/TiN_TiN_Schnabel/fitting_grid_points.json,"[0.3, 0.8091]",fitting_grid_points,13,13,13,4.0,SemiAnalyticalCP,SCP_M4,0.004519757536169,5,0.3,0.8091,15,13,True,SCP,models/VISNIR_ANY_TiN_Schnabel_0.3_0.8091um/SCP_M4.json,model_curves/VISNIR_ANY_TiN_Schnabel_0.3_0.8091um/SCP_M4.json,VISNIR_ANY_TiN_Schnabel_0.3_0.8091um
TiN,TiN_TiN_Shkondin-700,TiN / Shkondin-700,TiN,Shkondin-700,,records/TiN_TiN_Shkondin-700.json,experimental/TiN_TiN_Shkondin-700/raw_database_points.json,experimental/TiN_TiN_Shkondin-700/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,7,7,7,4.0,SemiAnalyticalCP,SCP_M4,0.005237078913294,5,0.3,1.1,15,7,True,SCP,models/VISNIR_ANY_TiN_Shkondin-700_0.3_1.1um/SCP_M4.json,model_curves/VISNIR_ANY_TiN_Shkondin-700_0.3_1.1um/SCP_M4.json,VISNIR_ANY_TiN_Shkondin-700_0.3_1.1um
TiN,TiN_TiN_Shkondin-800,TiN / Shkondin-800,TiN,Shkondin-800,,records/TiN_TiN_Shkondin-800.json,experimental/TiN_TiN_Shkondin-800/raw_database_points.json,experimental/TiN_TiN_Shkondin-800/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,11,11,11,5.0,SemiAnalyticalCP,SCP_M5,0.0011717179433176,5,0.3,1.1,15,11,True,SCP,models/VISNIR_ANY_TiN_Shkondin-800_0.3_1.1um/SCP_M5.json,model_curves/VISNIR_ANY_TiN_Shkondin-800_0.3_1.1um/SCP_M5.json,VISNIR_ANY_TiN_Shkondin-800_0.3_1.1um
TiN,TiN_TiN_Shkondin-900,TiN / Shkondin-900,TiN,Shkondin-900,,records/TiN_TiN_Shkondin-900.json,experimental/TiN_TiN_Shkondin-900/raw_database_points.json,experimental/TiN_TiN_Shkondin-900/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,13,13,13,5.0,SemiAnalyticalCP,SCP_M5,0.0012856327353559,5,0.3,1.1,15,13,True,SCP,models/VISNIR_ANY_TiN_Shkondin-900_0.3_1.1um/SCP_M5.json,model_curves/VISNIR_ANY_TiN_Shkondin-900_0.3_1.1um/SCP_M5.json,VISNIR_ANY_TiN_Shkondin-900_0.3_1.1um
TiN,TiN_TiN_Shkondin,TiN / Shkondin,TiN,Shkondin,,records/TiN_TiN_Shkondin.json,experimental/TiN_TiN_Shkondin/raw_database_points.json,experimental/TiN_TiN_Shkondin/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,9,9,9,4.0,SemiAnalyticalCP,SCP_M4,0.0023821856069728,5,0.3,1.1,15,9,True,SCP,models/VISNIR_ANY_TiN_Shkondin_0.3_1.1um/SCP_M4.json,model_curves/VISNIR_ANY_TiN_Shkondin_0.3_1.1um/SCP_M4.json,VISNIR_ANY_TiN_Shkondin_0.3_1.1um
TiO2,TiO2_TiO2_Franta,TiO2 / Franta,TiO2,Franta,,records/TiO2_TiO2_Franta.json,experimental/TiO2_TiO2_Franta/raw_database_points.json,experimental/TiO2_TiO2_Franta/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,12,12,12,2.0,SemiAnalyticalCP,SCP_M2,0.0033042704473281,5,0.3,1.1,15,12,True,SCP,models/VISNIR_ANY_TiO2_Franta_0.3_1.1um/SCP_M2.json,model_curves/VISNIR_ANY_TiO2_Franta_0.3_1.1um/SCP_M2.json,VISNIR_ANY_TiO2_Franta_0.3_1.1um
TiO2,TiO2_TiO2_Jolivet-amorphous,TiO2 / Jolivet-amorphous,TiO2,Jolivet-amorphous,,records/TiO2_TiO2_Jolivet-amorphous.json,experimental/TiO2_TiO2_Jolivet-amorphous/raw_database_points.json,experimental/TiO2_TiO2_Jolivet-amorphous/fitting_grid_points.json,"[0.3, 0.82656]",fitting_grid_points,6,6,6,3.0,SemiAnalyticalCP,SCP_M3,0.0022949325871989,5,0.3,0.82656,15,6,True,SCP,models/VISNIR_ANY_TiO2_Jolivet-amorphous_0.3_0.8266um/SCP_M3.json,model_curves/VISNIR_ANY_TiO2_Jolivet-amorphous_0.3_0.8266um/SCP_M3.json,VISNIR_ANY_TiO2_Jolivet-amorphous_0.3_0.8266um
TiO2,TiO2_TiO2_Jolivet-anatase,TiO2 / Jolivet-anatase,TiO2,Jolivet-anatase,,records/TiO2_TiO2_Jolivet-anatase.json,experimental/TiO2_TiO2_Jolivet-anatase/raw_database_points.json,experimental/TiO2_TiO2_Jolivet-anatase/fitting_grid_points.json,"[0.3, 0.82656]",fitting_grid_points,10,10,10,3.0,SemiAnalyticalCP,SCP_M3,0.0024587427427763,5,0.3,0.82656,15,10,True,SCP,models/VISNIR_ANY_TiO2_Jolivet-anatase_0.3_0.8266um/SCP_M3.json,model_curves/VISNIR_ANY_TiO2_Jolivet-anatase_0.3_0.8266um/SCP_M3.json,VISNIR_ANY_TiO2_Jolivet-anatase_0.3_0.8266um
TiO2,TiO2_TiO2_Sarkar,TiO2 / Sarkar,TiO2,Sarkar,,records/TiO2_TiO2_Sarkar.json,experimental/TiO2_TiO2_Sarkar/raw_database_points.json,experimental/TiO2_TiO2_Sarkar/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,4,4,4,3.0,RP,RP_M3,0.0005484157881378,5,0.3,1.1,15,4,True,RP,models/VISNIR_ANY_TiO2_Sarkar_0.3_1.1um/RP_M3.json,model_curves/VISNIR_ANY_TiO2_Sarkar_0.3_1.1um/RP_M3.json,VISNIR_ANY_TiO2_Sarkar_0.3_1.1um
TiO2,TiO2_TiO2_Siefke,TiO2 / Siefke,TiO2,Siefke,,records/TiO2_TiO2_Siefke.json,experimental/TiO2_TiO2_Siefke/raw_database_points.json,experimental/TiO2_TiO2_Siefke/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,12,12,12,3.0,AnalyticalCP,CP_M3,0.0015620089825847,5,0.3,1.1,15,12,True,CP,models/VISNIR_ANY_TiO2_Siefke_0.3_1.1um/CP_M3.json,model_curves/VISNIR_ANY_TiO2_Siefke_0.3_1.1um/CP_M3.json,VISNIR_ANY_TiO2_Siefke_0.3_1.1um
TiO2,TiO2_TiO2_Zhukovsky,TiO2 / Zhukovsky,TiO2,Zhukovsky,,records/TiO2_TiO2_Zhukovsky.json,experimental/TiO2_TiO2_Zhukovsky/raw_database_points.json,experimental/TiO2_TiO2_Zhukovsky/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,13,13,13,3.0,RP,RP_M3,0.0007669154635869,5,0.3,1.1,15,13,True,RP,models/VISNIR_ANY_TiO2_Zhukovsky_0.3_1.1um/RP_M3.json,model_curves/VISNIR_ANY_TiO2_Zhukovsky_0.3_1.1um/RP_M3.json,VISNIR_ANY_TiO2_Zhukovsky_0.3_1.1um
Ti,Ti_Ti_Johnson,Ti / Johnson,Ti,Johnson,,records/Ti_Ti_Johnson.json,experimental/Ti_Ti_Johnson/raw_database_points.json,experimental/Ti_Ti_Johnson/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,3,3,3,4.0,SemiAnalyticalCP,SCP_M4,0.0284127948138541,5,0.3,1.1,15,3,True,SCP,models/VISNIR_ANY_Ti_Johnson_0.3_1.1um/SCP_M4.json,model_curves/VISNIR_ANY_Ti_Johnson_0.3_1.1um/SCP_M4.json,VISNIR_ANY_Ti_Johnson_0.3_1.1um
