record_key,material,book,page,recommended,N,family,public_family,public_model_code,internal_model_code,epsilon_rms,absolute_rms,raw_seed_epsilon_rms,raw_seed_absolute_rms,min_im_eps,G_rho,G_rho_excess,G_class,source_FDTD_ready,source_FDTD_status,FDTD_ready,FDTD_status,exportable,artifact_status,selected,model_json,model_curve,fitting_grid_points,raw_database_points,fit_wl_min_um,fit_wl_max_um,n_input_points,source_output_dir,json_global_selected,json_cp_all,json_scp_all,run_status,error,source_record_key
Pt_Pt_Werner,Pt,Pt,Werner,True,3,SCP,SemiAnalyticalCP,SCP_M3,SCP_POOL50,0.0047090469500782,0.0957771500819625,0.0714617729524363,1.034639289711392,4.540920294293501,1.0,0.0,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/Pt_Pt_Werner/SCP_M3.json,model_curves/Pt_Pt_Werner/SCP_M3.json,experimental/Pt_Pt_Werner/fitting_grid_points.json,experimental/Pt_Pt_Werner/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Pt/VISNIR_ANY_Pt_Werner_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Pt/VISNIR_ANY_Pt_Werner_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Pt/VISNIR_ANY_Pt_Werner_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Pt/VISNIR_ANY_Pt_Werner_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_Pt_Werner_0.3_1.1um
Si_Si_Franta-25C,Si,Si,Franta-25C,True,4,SCP,SemiAnalyticalCP,SCP_M4,SCP_POOL50,0.0030087185387337,0.0953942781985268,0.0088272828886522,0.1938480692261215,0.0053900924776495,1.0000004594192389,4.594192388740481e-07,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/Si_Si_Franta-25C/SCP_M4.json,model_curves/Si_Si_Franta-25C/SCP_M4.json,experimental/Si_Si_Franta-25C/fitting_grid_points.json,experimental/Si_Si_Franta-25C/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Franta-25C_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Franta-25C_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Franta-25C_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Franta-25C_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_Si_Franta-25C_0.3_1.1um
Si_Si_Wang-25C,Si,Si,Wang-25C,True,1,SCP,SemiAnalyticalCP,SCP_M1,SCP_POOL50,0.0021018647042518,0.0473775106481576,0.0073490795203268,0.1381569362928377,0.0087023437145026,1.000000486756487,4.867564868948904e-07,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/Si_Si_Wang-25C/SCP_M1.json,model_curves/Si_Si_Wang-25C/SCP_M1.json,experimental/Si_Si_Wang-25C/fitting_grid_points.json,experimental/Si_Si_Wang-25C/raw_database_points.json,0.4,1.1,351,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Wang-25C_0.4_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Wang-25C_0.4_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Wang-25C_0.4_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Wang-25C_0.4_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_Si_Wang-25C_0.4_1.1um
Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-550,Ta2O5,Ta2O5,Cheikh-amorphous-3.28-8-550,True,1,SCP,SemiAnalyticalCP,SCP_M1,SCP_POOL50,0.000678265434913,0.0037213195632968,0.0045453633999326,0.0230820383804479,9.999999999999994e-08,1.0000000000000004,4.440892098500626e-16,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-550/SCP_M1.json,model_curves/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-550/SCP_M1.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-550/fitting_grid_points.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-550/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ta2O5/VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-8-550_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ta2O5/VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-8-550_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ta2O5/VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-8-550_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ta2O5/VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-8-550_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-8-550_0.3_1.1um
TiN_TiN_Shkondin-900,TiN,TiN,Shkondin-900,True,5,SCP,SemiAnalyticalCP,SCP_M5,SCP_POOL50,0.0012856327353559,0.0058957578670986,0.0150874008288349,0.0842579731153267,2.6606825118580755,1.0000000000000004,4.440892098500626e-16,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/TiN_TiN_Shkondin-900/SCP_M5.json,model_curves/TiN_TiN_Shkondin-900/SCP_M5.json,experimental/TiN_TiN_Shkondin-900/fitting_grid_points.json,experimental/TiN_TiN_Shkondin-900/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/TiN/VISNIR_ANY_TiN_Shkondin-900_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/TiN/VISNIR_ANY_TiN_Shkondin-900_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/TiN/VISNIR_ANY_TiN_Shkondin-900_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/TiN/VISNIR_ANY_TiN_Shkondin-900_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_TiN_Shkondin-900_0.3_1.1um
WS2_WS2_Jung,WS2,WS2,Jung,True,5,CP,AnalyticalCP,CP_M5,CP_POOL50,0.0100575609064643,0.20976995742586,0.0178008759786966,0.3709960808520235,0.502906406317303,1.0,0.0,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/WS2_WS2_Jung/CP_M5.json,model_curves/WS2_WS2_Jung/CP_M5.json,experimental/WS2_WS2_Jung/fitting_grid_points.json,experimental/WS2_WS2_Jung/raw_database_points.json,0.38135,0.89352,258,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/WS2/VISNIR_ANY_WS2_Jung_0.3814_0.8935um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/WS2/VISNIR_ANY_WS2_Jung_0.3814_0.8935um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/WS2/VISNIR_ANY_WS2_Jung_0.3814_0.8935um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/WS2/VISNIR_ANY_WS2_Jung_0.3814_0.8935um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_WS2_Jung_0.3814_0.8935um
Ag_Ag_Johnson,Ag,Ag,Johnson,True,3,SCP,SemiAnalyticalCP,SCP_M3,SCP_POOL50,0.0327223012452224,0.4289367567952077,0.2556392406949841,0.7896866093560622,0.0707862154962977,1.0000000000000009,8.881784197001252e-16,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/Ag_Ag_Johnson/SCP_M3.json,model_curves/Ag_Ag_Johnson/SCP_M3.json,experimental/Ag_Ag_Johnson/fitting_grid_points.json,experimental/Ag_Ag_Johnson/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ag/VISNIR_ANY_Ag_Johnson_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ag/VISNIR_ANY_Ag_Johnson_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ag/VISNIR_ANY_Ag_Johnson_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ag/VISNIR_ANY_Ag_Johnson_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_Ag_Johnson_0.3_1.1um
As2S3_As2S3_Slavich-alpha,As2S3,As2S3,Slavich-alpha,True,1,SCP,SemiAnalyticalCP,SCP_M1,SCP_POOL50,0.0072992431170077,0.0355319388537163,0.0031391864031878,0.0153052336417182,1.0000000000103328e-07,1.0000000003335738,3.3357383522059076e-10,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/As2S3_As2S3_Slavich-alpha/SCP_M1.json,model_curves/As2S3_As2S3_Slavich-alpha/SCP_M1.json,experimental/As2S3_As2S3_Slavich-alpha/fitting_grid_points.json,experimental/As2S3_As2S3_Slavich-alpha/raw_database_points.json,0.5,0.9,201,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/As2S3/VISNIR_ANY_As2S3_Slavich-alpha_0.5_0.9um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/As2S3/VISNIR_ANY_As2S3_Slavich-alpha_0.5_0.9um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/As2S3/VISNIR_ANY_As2S3_Slavich-alpha_0.5_0.9um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/As2S3/VISNIR_ANY_As2S3_Slavich-alpha_0.5_0.9um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_As2S3_Slavich-alpha_0.5_0.9um
Au_Au_Rosenblatt-21nm,Au,Au,Rosenblatt-21nm,True,5,SCP,SemiAnalyticalCP,SCP_M5,SCP_POOL50,0.000874318725938,0.0061442042362221,0.1132203139206023,1.0832827279776744,0.8911934034286846,1.0,0.0,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/Au_Au_Rosenblatt-21nm/SCP_M5.json,model_curves/Au_Au_Rosenblatt-21nm/SCP_M5.json,experimental/Au_Au_Rosenblatt-21nm/fitting_grid_points.json,experimental/Au_Au_Rosenblatt-21nm/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Au/VISNIR_ANY_Au_Rosenblatt-21nm_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Au/VISNIR_ANY_Au_Rosenblatt-21nm_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Au/VISNIR_ANY_Au_Rosenblatt-21nm_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Au/VISNIR_ANY_Au_Rosenblatt-21nm_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_Au_Rosenblatt-21nm_0.3_1.1um
CdS_CdS_Treharne,CdS,CdS,Treharne,True,5,CP,AnalyticalCP,CP_M5,CP_POOL50,0.0030111073032789,0.019657999484813,0.0021041528042663,0.0132210578450206,9.999999983634213e-08,1.0,0.0,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/CdS_CdS_Treharne/CP_M5.json,model_curves/CdS_CdS_Treharne/CP_M5.json,experimental/CdS_CdS_Treharne/fitting_grid_points.json,experimental/CdS_CdS_Treharne/raw_database_points.json,0.30141754,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/CdS/VISNIR_ANY_CdS_Treharne_0.3014_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/CdS/VISNIR_ANY_CdS_Treharne_0.3014_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/CdS/VISNIR_ANY_CdS_Treharne_0.3014_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/CdS/VISNIR_ANY_CdS_Treharne_0.3014_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_CdS_Treharne_0.3014_1.1um
Fe_Fe_Werner,Fe,Fe,Werner,True,4,SCP,SemiAnalyticalCP,SCP_M4,SCP_POOL50,0.018882841829001,3.995283782605151,0.095903996782368,4.5215787535581295,6.881391484413055,1.0000000000000004,4.440892098500626e-16,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/Fe_Fe_Werner/SCP_M4.json,model_curves/Fe_Fe_Werner/SCP_M4.json,experimental/Fe_Fe_Werner/fitting_grid_points.json,experimental/Fe_Fe_Werner/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Fe/VISNIR_ANY_Fe_Werner_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Fe/VISNIR_ANY_Fe_Werner_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Fe/VISNIR_ANY_Fe_Werner_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Fe/VISNIR_ANY_Fe_Werner_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_Fe_Werner_0.3_1.1um
Ge_Ge_Jellison,Ge,Ge,Jellison,True,5,SCP,SemiAnalyticalCP,SCP_M5,SCP_POOL50,0.0029538149812885,0.0789518961526388,0.0179948385962776,0.445903804430179,2.0975267936387976,1.0,0.0,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/Ge_Ge_Jellison/SCP_M5.json,model_curves/Ge_Ge_Jellison/SCP_M5.json,experimental/Ge_Ge_Jellison/fitting_grid_points.json,experimental/Ge_Ge_Jellison/raw_database_points.json,0.3,0.84,271,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ge/VISNIR_ANY_Ge_Jellison_0.3_0.84um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ge/VISNIR_ANY_Ge_Jellison_0.3_0.84um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ge/VISNIR_ANY_Ge_Jellison_0.3_0.84um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ge/VISNIR_ANY_Ge_Jellison_0.3_0.84um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_Ge_Jellison_0.3_0.84um
InP_InP_Adachi,InP,InP,Adachi,True,5,CP,AnalyticalCP,CP_M5,CP_POOL50,0.0869402179876698,1.4570433873945376,0.1105239563342163,1.7953596324811454,0.6956534851332281,1.000000000000001,1.1102230246251563e-15,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/InP_InP_Adachi/CP_M5.json,model_curves/InP_InP_Adachi/CP_M5.json,experimental/InP_InP_Adachi/fitting_grid_points.json,experimental/InP_InP_Adachi/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/InP/VISNIR_ANY_InP_Adachi_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/InP/VISNIR_ANY_InP_Adachi_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/InP/VISNIR_ANY_InP_Adachi_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/InP/VISNIR_ANY_InP_Adachi_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_InP_Adachi_0.3_1.1um
